,is_movie,release_year,year_added,month_added,duration_num,rating_num
2681,0,2011,2016,12,60,18.0
2682,0,2018,2018,6,120,18.0
2683,1,2016,2019,4,94,10.0
2686,1,2015,2018,12,118,14.0
2687,0,2015,2018,11,60,18.0
2688,1,2015,2018,9,86,17.0
2689,0,2016,2016,5,300,14.0
2690,1,2016,2019,1,102,17.0
2691,1,2004,2018,12,122,13.0
2692,1,1999,2021,1,126,14.0
2694,1,2019,2020,12,117,14.0
2695,0,2017,2017,12,120,18.0
2696,1,2019,2019,9,65,18.0
2697,0,2015,2015,10,180,18.0
2698,1,2015,2018,10,118,17.0
2699,0,2016,2021,1,180,0.0
2700,1,2013,2018,7,126,17.0
2701,0,2020,2020,8,60,18.0
2702,1,2018,2019,5,87,14.0
2703,1,1976,2019,12,156,14.0
2704,1,2016,2017,7,97,18.0
2705,0,2018,2018,10,60,14.0
2706,1,2014,2020,10,96,14.0
2707,1,1997,2018,8,89,18.0
2708,0,2019,2019,8,120,14.0
2709,1,2016,2017,2,97,18.0
2710,1,2017,2017,9,40,14.0
2711,1,2012,2018,11,143,18.0
2712,0,2018,2019,6,120,18.0
2713,1,2017,2019,11,81,10.0
2714,0,2020,2020,2,60,14.0
2715,0,2019,2020,4,120,14.0
2716,0,2016,2016,6,60,18.0
2717,1,2017,2020,7,88,18.0
2718,1,2019,2020,10,87,14.0
2720,0,2018,2019,2,60,14.0
2721,1,2010,2018,3,96,14.0
2722,1,2016,2017,8,104,14.0
2723,1,2016,2020,9,129,18.0
2724,1,2017,2020,9,124,18.0
2725,1,2017,2020,9,118,18.0
2726,1,2016,2020,9,111,18.0
2727,1,2019,2020,9,125,18.0
2728,1,2019,2019,12,120,14.0
2729,1,2019,2019,2,91,18.0
2730,0,1988,2017,9,60,10.0
2731,0,2020,2020,8,60,14.0
2732,0,2020,2020,8,180,18.0
2733,1,2018,2019,1,137,18.0
2734,1,2019,2020,5,104,14.0
2735,0,2017,2017,5,60,18.0
2736,1,2015,2017,2,80,14.0
2737,1,2014,2018,8,127,14.0
2738,0,2016,2019,12,180,10.0
2739,0,1988,2016,11,300,10.0
2740,1,2018,2019,6,141,10.0
2742,1,2020,2020,11,117,17.0
2743,1,2013,2018,11,140,14.0
2744,0,2016,2017,8,180,14.0
2745,0,2020,2020,1,240,18.0
2746,1,2015,2017,3,95,10.0
2747,1,2020,2020,10,93,14.0
2748,1,2010,2017,12,97,18.0
2749,0,2015,2017,1,60,18.0
2750,0,2019,2019,5,60,18.0
2751,0,2020,2020,5,60,14.0
2752,1,2017,2018,8,118,14.0
2753,0,2021,2021,1,60,18.0
2754,0,2016,2019,7,60,10.0
2755,1,2012,2019,11,100,17.0
2756,1,2005,2020,1,118,13.0
2757,1,1977,2017,2,150,18.0
2758,0,2017,2018,2,60,14.0
2759,1,2016,2016,8,44,10.0
2760,1,2017,2017,11,54,14.0
2761,0,2015,2019,2,60,18.0
2762,1,2015,2017,7,170,10.0
2763,0,2019,2020,5,60,10.0
2764,0,2016,2017,3,120,18.0
2766,1,2006,2017,3,118,18.0
2767,1,2018,2018,9,126,18.0
2768,1,2015,2016,8,128,18.0
2769,1,2016,2020,7,104,18.0
2770,1,2020,2020,10,105,18.0
2771,0,2020,2020,11,60,0.0
2772,1,2019,2019,11,86,10.0
2773,1,2019,2019,11,94,10.0
2774,0,2019,2019,11,60,18.0
2775,1,2016,2016,7,106,18.0
2776,1,2018,2019,11,92,10.0
2777,0,2020,2020,5,60,18.0
2778,1,2017,2018,1,108,18.0
2779,1,2019,2019,12,89,14.0
2780,1,2017,2018,4,95,18.0
2782,1,2008,2018,7,92,14.0
2783,1,2010,2018,7,102,18.0
2784,1,2017,2018,5,126,14.0
2785,0,2020,2020,12,120,18.0
2786,0,2020,2020,6,60,18.0
2787,1,2019,2019,10,87,14.0
2789,1,2019,2019,4,138,18.0
2790,1,2019,2019,10,73,10.0
2791,0,2020,2020,6,60,18.0
2792,1,2018,2020,11,84,0.0
2793,1,2011,2019,10,111,13.0
2794,1,2018,2018,4,100,13.0
2795,1,2007,2019,12,119,14.0
2796,1,2014,2020,5,94,18.0
2797,0,2018,2019,4,60,18.0
2798,1,2011,2018,11,86,10.0
2799,1,1991,2021,1,142,10.0
2800,0,2020,2020,8,60,18.0
2801,1,2011,2020,1,95,10.0
2802,1,2018,2018,9,95,14.0
2803,1,2020,2020,9,80,10.0
2804,1,2018,2018,11,79,10.0
2805,1,2017,2019,12,81,14.0
2806,0,2015,2018,6,180,18.0
2807,1,2013,2019,8,120,17.0
2810,0,2016,2019,10,60,14.0
2811,1,2013,2019,4,85,14.0
2812,1,2020,2020,2,104,17.0
2813,0,2020,2020,3,60,18.0
2814,1,2016,2017,1,96,14.0
2815,1,2017,2018,1,91,10.0
2816,1,2017,2018,8,134,17.0
2818,0,2018,2018,10,60,18.0
2819,1,2019,2019,12,120,18.0
2820,1,2015,2015,5,83,18.0
2821,0,2017,2017,4,60,18.0
2822,1,2016,2017,8,82,18.0
2823,1,2007,2019,11,88,13.0
2824,1,2017,2020,6,102,14.0
2825,0,2017,2017,3,60,14.0
2826,1,2009,2020,9,101,10.0
2827,1,1975,2019,10,96,18.0
2829,1,2018,2019,1,97,10.0
2830,1,2019,2019,11,105,14.0
2831,1,2012,2020,5,101,13.0
2832,0,2018,2018,11,360,18.0
2833,1,2017,2020,10,86,18.0
2834,1,2016,2018,1,88,14.0
2835,1,2016,2017,7,84,14.0
2836,1,2019,2019,12,89,18.0
2837,1,2018,2018,7,113,18.0
2838,1,2017,2018,2,110,10.0
2839,1,2000,2017,6,105,10.0
2840,1,2017,2019,11,116,13.0
2841,1,1997,2019,11,94,17.0
2843,0,2020,2020,4,60,18.0
2844,0,2020,2020,6,360,14.0
2845,1,2018,2018,10,104,18.0
2846,0,2018,2018,9,60,18.0
2847,1,1995,2018,4,116,13.0
2848,0,2020,2020,12,60,18.0
2849,0,2020,2020,7,120,18.0
2850,1,2017,2017,6,47,14.0
2851,1,2014,2020,9,102,10.0
2852,1,2016,2016,8,51,10.0
2853,1,1992,2017,3,143,10.0
2854,1,2012,2018,1,103,14.0
2855,1,2020,2020,10,104,13.0
2856,0,2019,2019,4,60,18.0
2857,1,2011,2020,3,127,10.0
2858,1,2009,2020,6,83,13.0
2859,1,1994,2020,2,193,14.0
2860,1,1999,2018,1,176,0.0
2861,1,2019,2020,10,95,10.0
2862,1,2006,2017,10,149,10.0
2863,1,2014,2020,4,131,14.0
2864,0,2011,2016,12,60,10.0
2865,1,2014,2018,6,79,18.0
2866,1,2016,2020,10,101,13.0
2867,1,2010,2020,1,97,17.0
2868,1,2020,2020,7,89,18.0
2869,0,2013,2020,2,240,18.0
2870,1,2015,2019,10,91,17.0
2871,1,2015,2020,10,140,18.0
2872,0,2015,2019,2,60,14.0
2874,1,2016,2017,1,85,18.0
2875,1,2018,2018,8,85,18.0
2876,1,2012,2018,11,150,14.0
2877,1,2016,2016,4,82,17.0
2878,1,2005,2019,12,117,17.0
2879,0,2020,2020,2,60,18.0
2880,0,2018,2018,12,60,14.0
2881,0,2018,2018,3,120,14.0
2882,0,2017,2019,5,60,18.0
2883,0,2019,2019,8,60,10.0
2884,1,2016,2017,6,84,18.0
2885,1,2010,2019,3,106,18.0
2886,0,2020,2020,1,120,18.0
2887,0,2020,2020,8,60,18.0
2888,1,2016,2017,10,107,10.0
2889,1,2013,2020,5,90,18.0
2890,1,2017,2017,5,98,14.0
2891,1,2019,2020,3,82,18.0
2892,1,2010,2018,7,87,10.0
2893,1,2018,2019,4,54,14.0
2894,0,2016,2017,3,60,14.0
2895,1,2015,2017,6,102,18.0
2896,1,2019,2019,6,114,10.0
2897,1,2018,2018,4,99,18.0
2898,1,2016,2017,9,139,14.0
2899,0,2020,2020,2,60,18.0
2900,1,2017,2020,7,94,13.0
2902,1,2016,2016,10,89,14.0
2903,1,2018,2018,12,93,17.0
2904,1,2020,2020,10,82,17.0
2905,1,2019,2020,10,117,18.0
2906,1,2016,2019,9,91,17.0
2907,1,2016,2017,7,91,14.0
2908,1,2017,2017,2,97,18.0
2909,1,2011,2019,3,89,13.0
2910,1,2017,2019,1,106,14.0
2911,1,2014,2018,9,116,14.0
2912,1,2010,2018,8,128,14.0
2913,0,2019,2019,5,60,14.0
2914,0,2019,2019,5,60,14.0
2915,1,2019,2019,11,81,18.0
2916,1,2019,2020,5,88,18.0
2917,0,2019,2019,4,60,18.0
2918,1,2010,2020,5,80,14.0
2919,1,2016,2019,4,100,17.0
2920,1,2015,2019,10,96,13.0
2921,1,2016,2016,8,80,18.0
2922,1,2015,2019,8,67,18.0
2923,1,2013,2017,10,119,10.0
2924,1,2019,2020,10,75,18.0
2925,1,2019,2020,5,112,18.0
2926,0,2019,2019,9,120,18.0
2927,1,2020,2020,9,135,17.0
2928,0,2019,2019,11,60,18.0
2929,1,2017,2018,2,110,18.0
2930,1,2018,2018,5,94,18.0
2931,1,2017,2017,1,91,18.0
2932,1,2017,2017,8,121,18.0
2933,0,2016,2016,12,60,14.0
2934,1,2016,2017,10,108,18.0
2935,1,2014,2018,1,104,17.0
2936,0,2017,2017,10,60,10.0
2937,1,2010,2018,1,124,14.0
2938,0,2014,2018,12,60,10.0
2939,1,2020,2020,11,13,10.0
2940,0,2018,2019,3,60,18.0
2941,0,2018,2018,9,60,0.0
2942,1,2008,2019,9,87,10.0
2943,1,2017,2019,6,128,18.0
2944,1,2016,2016,9,78,18.0
2945,1,2018,2018,7,72,18.0
2946,1,2015,2015,1,72,18.0
2947,1,2019,2019,11,78,18.0
2949,1,2018,2018,10,140,18.0
2950,1,2009,2019,12,108,10.0
2951,1,2018,2019,3,97,10.0
2952,0,2020,2020,8,60,18.0
2954,0,2012,2016,12,60,14.0
2955,0,2018,2019,3,60,18.0
2956,1,2012,2018,12,95,18.0
2957,1,2014,2017,2,86,18.0
2958,0,2017,2019,4,120,18.0
2959,1,2016,2020,10,104,17.0
2960,0,2012,2017,1,60,14.0
2961,1,2018,2018,9,101,18.0
2962,1,1990,2011,10,94,14.0
2963,1,2018,2019,5,98,18.0
2964,0,2018,2018,12,60,18.0
2965,0,2016,2017,10,60,10.0
2966,1,2017,2020,10,114,14.0
2967,1,2018,2019,10,99,18.0
2968,1,2019,2020,5,94,14.0
2969,1,2017,2018,3,103,17.0
2970,0,2019,2019,5,60,14.0
2971,0,2020,2020,7,120,14.0
2972,1,2017,2018,1,89,13.0
2973,1,2016,2017,5,99,18.0
2974,1,2019,2019,9,116,18.0
2975,1,2019,2019,10,102,18.0
2976,1,2016,2018,3,129,13.0
2977,0,2011,2016,11,60,14.0
2978,1,2016,2020,12,87,13.0
2979,1,2010,2020,1,148,13.0
2980,1,2014,2017,3,103,14.0
2981,1,2019,2018,10,89,18.0
2982,1,2017,2017,4,119,18.0
2983,1,2017,2018,3,106,17.0
2984,1,2015,2017,9,90,18.0
2985,1,2018,2019,2,118,10.0
2987,0,2015,2017,3,60,10.0
2988,1,2017,2020,3,101,18.0
2989,0,2020,2020,7,60,14.0
2990,1,2008,2019,1,123,13.0
2991,1,1989,2019,1,127,13.0
2992,1,1981,2019,1,116,10.0
2993,1,1984,2019,1,119,10.0
2994,1,2016,2017,2,99,18.0
2995,1,2013,2018,8,90,10.0
2996,1,2016,2018,4,90,10.0
2997,1,2009,2019,7,153,17.0
2998,0,2018,2018,9,120,18.0
2999,0,2018,2019,4,60,18.0
3000,0,2013,2019,11,60,14.0
3001,1,2019,2019,6,122,18.0
3002,0,2020,2020,5,60,18.0
3003,1,2005,2018,8,109,14.0
3004,0,2012,2020,12,120,14.0
3005,1,2013,2020,7,125,18.0
3006,1,2008,2019,7,106,10.0
3007,0,2017,2019,10,60,18.0
3008,0,2017,2019,1,60,18.0
3009,1,2005,2018,3,141,14.0
3010,0,2019,2019,10,120,18.0
3011,0,2019,2019,9,60,14.0
3012,1,2019,2019,9,106,17.0
3013,0,2018,2018,8,60,18.0
3014,0,2017,2018,9,60,18.0
3015,0,2015,2019,7,60,14.0
3016,0,2017,2019,1,60,14.0
3017,0,2018,2018,12,60,18.0
3018,0,2021,2021,1,300,18.0
3019,1,2010,2019,5,103,13.0
3021,0,2018,2018,12,60,18.0
3022,0,2019,2019,6,120,18.0
3023,1,2013,2020,1,122,13.0
3024,0,2007,2017,7,120,18.0
3025,0,2019,2019,10,60,10.0
3026,1,2016,2016,7,87,14.0
3027,1,2015,2016,12,116,18.0
3028,0,2016,2017,7,180,18.0
3029,1,2008,2016,8,45,18.0
3030,0,2018,2019,3,180,18.0
3031,1,2015,2018,11,102,17.0
3032,1,2016,2016,10,107,10.0
3033,0,2020,2020,5,60,18.0
3034,1,2007,2021,1,148,17.0
3035,1,2020,2020,5,116,18.0
3036,0,2001,2016,12,120,14.0
3037,1,2004,2017,9,88,10.0
3038,1,2003,2017,9,99,14.0
3039,1,2001,2018,8,100,10.0
3040,1,2002,2017,9,99,14.0
3042,1,2009,2019,11,134,13.0
3043,1,2017,2018,8,87,18.0
3044,1,2018,2019,1,91,10.0
3045,1,2017,2018,2,88,18.0
3046,1,2019,2019,1,96,14.0
3047,1,2008,2016,1,107,17.0
3048,1,2010,2016,1,108,17.0
3049,1,2015,2016,6,105,13.0
3050,1,2019,2020,7,105,18.0
3052,1,2010,2018,3,137,14.0
3053,0,2009,2020,5,60,14.0
3054,1,2018,2019,7,77,14.0
3055,1,2019,2019,12,108,18.0
3056,0,2018,2019,2,60,14.0
3057,1,2014,2014,10,71,10.0
3059,1,2019,2019,11,93,18.0
3060,1,2018,2018,2,96,18.0
3061,0,2015,2020,2,60,18.0
3062,1,2018,2021,1,99,18.0
3063,1,2019,2020,12,102,0.0
3064,1,2003,2020,9,129,10.0
3065,1,2015,2018,3,130,14.0
3066,1,2009,2020,9,115,14.0
3067,1,2020,2020,2,113,18.0
3068,1,2018,2020,8,88,10.0
3069,0,2014,2017,3,60,10.0
3070,1,2017,2019,12,98,14.0
3071,0,2015,2018,2,60,18.0
3072,1,2013,2018,3,140,18.0
3073,1,2017,2019,12,92,17.0
3074,1,2019,2019,10,127,18.0
3075,1,2013,2019,2,127,10.0
3076,1,1995,2019,11,101,10.0
3077,0,2019,2019,5,60,18.0
3078,1,2012,2019,5,101,14.0
3079,1,2016,2020,7,112,18.0
3080,1,2015,2016,3,91,18.0
3081,0,2020,2020,6,60,18.0
3082,1,2017,2019,6,84,14.0
3083,0,2020,2020,2,60,18.0
3084,1,2017,2018,4,105,18.0
3086,1,2015,2019,12,141,10.0
3087,0,2019,2019,8,300,18.0
3090,0,2020,2020,3,60,14.0
3091,1,1986,2017,12,162,14.0
3092,1,2006,2019,12,163,14.0
3093,1,2008,2021,1,147,14.0
3094,1,2017,2017,12,142,18.0
3095,1,2007,2020,9,143,14.0
3096,1,2013,2017,2,93,10.0
3097,1,2018,2019,7,86,18.0
3098,0,2016,2013,3,60,18.0
3099,1,2017,2017,10,68,18.0
3100,1,2019,2019,12,65,18.0
3101,1,2020,2020,7,58,18.0
3102,0,2020,2020,9,240,18.0
3103,1,1997,2019,8,154,17.0
3104,1,2017,2017,6,44,10.0
3105,1,2015,2018,10,92,14.0
3106,1,2019,2019,12,90,17.0
3107,1,2019,2020,2,124,14.0
3108,1,2016,2018,3,91,18.0
3109,1,2015,2019,4,76,18.0
3110,1,2017,2018,10,155,14.0
3111,1,2020,2020,3,101,18.0
3112,1,2009,2019,12,132,14.0
3113,0,2019,2019,5,60,18.0
3114,1,2017,2018,5,92,18.0
3116,1,2013,2017,10,132,14.0
3117,1,2012,2018,5,94,14.0
3118,0,2018,2018,3,60,14.0
3119,0,2020,2020,1,60,18.0
3120,1,2016,2017,9,132,14.0
3121,1,2016,2016,9,94,18.0
3122,0,2019,2019,8,300,14.0
3123,1,2018,2018,6,77,18.0
3124,1,2018,2019,8,107,18.0
3125,0,2020,2020,7,60,18.0
3126,0,2008,2017,5,60,0.0
3127,1,2019,2019,12,103,17.0
3128,1,2014,2018,10,142,14.0
3129,1,2013,2018,11,128,10.0
3130,1,2001,2019,1,105,17.0
3131,1,1973,2019,10,97,18.0
3132,1,2018,2018,10,90,18.0
3133,1,2014,2019,11,84,18.0
3134,1,2006,2019,3,69,18.0
3135,1,2019,2019,9,58,18.0
3136,1,2011,2019,3,97,18.0
3137,1,2012,2019,3,80,18.0
3138,1,2017,2017,9,71,18.0
3139,1,2015,2020,1,71,18.0
3140,1,2008,2019,3,85,18.0
3141,1,2016,2016,8,75,14.0
3142,1,2019,2019,11,59,18.0
3143,0,2020,2020,5,60,18.0
3144,1,2015,2020,4,119,10.0
3145,1,2015,2015,5,78,18.0
3146,1,2017,2017,1,69,18.0
3147,0,2017,2021,1,60,18.0
3148,1,2019,2019,10,67,18.0
3149,0,2019,2020,12,120,0.0
3150,1,2016,2017,12,103,17.0
3151,1,2015,2016,4,109,13.0
3152,0,2008,2017,8,120,14.0
3153,1,2017,2017,9,62,14.0
3154,1,2020,2020,5,61,10.0
3155,1,2002,2017,11,81,17.0
3156,1,1998,2018,1,69,14.0
3157,1,2014,2019,1,134,17.0
3159,1,2018,2019,4,53,14.0
3160,1,2016,2018,5,84,18.0
3161,1,2019,2020,1,86,18.0
3162,1,2017,2017,5,44,10.0
3163,1,2003,2019,4,131,14.0
3164,0,2009,2017,6,60,14.0
3165,1,2017,2017,11,94,18.0
3166,1,2005,2016,8,72,14.0
3167,1,2017,2017,1,74,14.0
3168,1,2009,2016,8,71,10.0
3169,1,2012,2016,8,77,14.0
3170,1,2014,2016,8,70,14.0
3171,1,2014,2019,8,77,18.0
3172,1,2016,2016,7,87,18.0
3173,1,2020,2020,7,67,18.0
3174,1,2018,2018,7,71,18.0
3175,1,2017,2017,3,62,18.0
3176,1,1973,2019,11,102,17.0
3177,1,2016,2016,3,62,18.0
3178,1,2019,2019,3,58,18.0
3179,1,2001,2020,1,83,0.0
3180,0,2018,2018,7,60,18.0
3181,1,2017,2019,12,135,14.0
3182,1,2020,2020,11,124,10.0
3184,0,2019,2019,6,60,18.0
3186,1,2011,2019,6,79,10.0
3187,1,1960,2019,12,181,14.0
3188,1,2019,2019,6,60,18.0
3189,1,2020,2020,6,55,18.0
3190,1,2017,2017,3,63,18.0
3191,1,2018,2019,5,128,18.0
3192,1,2017,2017,10,98,14.0
3193,1,2012,2018,7,69,18.0
3194,1,2017,2017,9,78,18.0
3195,1,2008,2018,10,214,14.0
3196,1,2017,2017,4,90,14.0
3197,1,2017,2017,7,67,18.0
3198,1,2018,2018,10,64,18.0
3199,1,2016,2016,10,64,18.0
3200,1,2005,2016,8,79,14.0
3201,1,2018,2019,5,90,18.0
3202,1,2012,2019,5,133,13.0
3203,1,2013,2019,12,125,18.0
3204,1,2020,2020,5,92,17.0
3205,1,2018,2018,11,90,18.0
3206,1,2017,2018,2,80,18.0
3207,1,2019,2019,12,70,10.0
3208,1,2018,2018,5,65,18.0
3209,1,2012,2018,4,60,18.0
3210,1,2015,2015,11,62,18.0
3211,1,2020,2020,8,17,10.0
3213,0,2014,2020,2,120,18.0
3214,0,2017,2018,12,60,14.0
3215,1,2012,2018,8,98,10.0
3216,1,2018,2019,5,96,18.0
3217,1,2015,2017,2,97,18.0
3218,1,2018,2019,4,101,18.0
3219,0,2015,2016,8,60,14.0
3220,1,2017,2018,1,135,18.0
3221,1,2000,2011,9,75,10.0
3222,1,2017,2017,5,79,14.0
3223,0,2018,2020,10,60,18.0
3224,1,2016,2017,1,99,14.0
3225,1,2019,2019,5,101,18.0
3226,0,2020,2020,7,60,18.0
3227,0,2015,2017,3,60,18.0
3228,0,2016,2017,1,60,14.0
3229,1,2019,2019,3,90,18.0
3230,1,2017,2017,10,84,18.0
3231,1,2017,2017,12,70,18.0
3232,1,2015,2018,10,137,10.0
3233,1,1997,2019,12,133,14.0
3234,1,2017,2018,3,145,14.0
3235,1,2011,2019,8,91,10.0
3236,1,2017,2018,9,52,14.0
3237,1,2009,2021,1,123,13.0
3238,0,2020,2020,9,60,0.0
3241,0,2019,2020,12,60,0.0
3242,0,2015,2017,4,60,14.0
3243,1,2011,2020,11,113,13.0
3244,1,2005,2019,3,107,17.0
3245,1,2015,2019,8,128,13.0
3246,0,2020,2020,9,60,10.0
3247,1,2020,2020,12,101,18.0
3248,1,2007,2009,5,104,18.0
3249,1,2005,2019,9,94,13.0
3250,1,2018,2019,1,96,18.0
3251,1,2016,2020,12,107,0.0
3252,0,2013,2016,11,60,14.0
3253,1,2017,2020,2,92,17.0
3254,0,2012,2017,10,60,14.0
3255,1,1992,2018,8,95,14.0
3256,1,2011,2018,1,106,0.0
3257,1,2016,2016,10,90,18.0
3260,1,2019,2020,3,106,18.0
3261,0,2012,2016,12,60,18.0
3262,1,2002,2019,11,138,13.0
3263,0,2010,2019,11,120,10.0
3264,1,2011,2019,11,110,10.0
3265,0,2012,2016,12,60,14.0
3266,0,2013,2019,4,60,14.0
3267,0,2009,2019,4,60,14.0
3268,1,2016,2020,4,100,18.0
3269,0,2013,2016,12,60,14.0
3270,1,2017,2017,6,139,14.0
3271,1,2019,2020,9,130,18.0
3272,1,2015,2018,3,132,10.0
3273,1,2019,2019,8,133,10.0
3274,1,2005,2020,4,126,14.0
3275,1,2020,2020,10,91,14.0
3276,1,1981,2019,12,173,14.0
3277,1,2017,2018,8,105,10.0
3278,1,2016,2017,12,148,18.0
3279,0,2019,2019,9,60,18.0
3280,1,2006,2020,4,192,14.0
3281,1,1994,2017,5,151,14.0
3282,1,2001,2020,4,209,14.0
3283,1,2019,2019,9,171,18.0
3284,1,2016,2017,11,120,14.0
3285,1,2012,2019,6,122,14.0
3286,1,2014,2017,10,85,10.0
3287,1,2013,2018,11,120,18.0
3288,1,2010,2017,10,113,14.0
3289,0,2019,2019,7,120,18.0
3290,1,2003,2020,4,187,14.0
3291,1,2012,2018,11,154,14.0
3292,1,2016,2018,5,99,18.0
3293,1,2019,2020,6,80,10.0
3294,1,2019,2020,12,105,18.0
3295,1,2017,2018,3,41,14.0
3296,1,2016,2019,11,107,18.0
3297,1,2009,2018,10,128,14.0
3298,1,2017,2017,6,104,10.0
3299,1,2019,2020,9,93,14.0
3300,1,2017,2018,3,110,14.0
3301,1,2020,2020,3,160,14.0
3302,0,2017,2017,12,60,10.0
3303,1,2016,2020,4,138,14.0
3304,1,2020,2020,6,112,14.0
3305,1,2015,2017,3,101,14.0
3306,1,2019,2019,8,110,14.0
3307,1,2007,2020,5,107,14.0
3308,1,2016,2016,9,65,18.0
3309,1,2010,2019,12,135,14.0
3310,1,2017,2020,10,118,10.0
3311,1,2008,2017,10,137,14.0
3312,1,2019,2020,6,117,14.0
3313,1,2016,2016,9,65,18.0
3314,1,2001,2020,1,118,13.0
3315,1,2012,2018,7,86,14.0
3316,0,2007,2018,7,360,18.0
3317,1,1982,2019,12,140,10.0
3318,1,2019,2019,7,66,18.0
3319,1,2017,2017,2,64,18.0
3320,1,2016,2016,11,71,18.0
3321,1,2007,2018,5,89,18.0
3322,1,2018,2018,1,60,18.0
3323,1,2012,2018,7,61,18.0
3325,1,2006,2018,11,45,18.0
3326,1,2015,2018,11,132,14.0
3327,1,2018,2018,2,53,18.0
3328,1,2017,2018,7,116,14.0
3329,1,2005,2018,1,133,14.0
3331,1,2019,2020,1,116,14.0
3332,1,2015,2015,9,82,14.0
3333,0,2019,2020,3,60,18.0
3334,0,1990,2017,2,60,14.0
3335,0,2014,2017,2,60,10.0
3336,0,1996,2017,3,60,10.0
3337,1,2019,2019,2,62,18.0
3338,0,2019,2019,10,120,18.0
3339,1,2020,2020,5,68,18.0
3340,0,2019,2019,12,60,18.0
3341,1,2009,2020,1,62,18.0
3342,1,2019,2019,4,60,18.0
3343,1,2011,2018,10,89,17.0
3344,1,2013,2018,7,75,17.0
3345,1,2010,2018,10,67,18.0
3346,1,2016,2017,4,96,17.0
3347,1,2020,2020,11,70,18.0
3348,1,2019,2019,2,63,10.0
3349,1,2018,2018,4,62,10.0
3350,1,2001,2019,2,42,10.0
3351,1,2017,2019,1,90,18.0
3352,0,2017,2019,8,60,14.0
3353,1,1993,2018,3,170,14.0
3354,0,2018,2018,5,60,14.0
3355,0,2013,2017,4,60,14.0
3356,1,2018,2018,10,151,14.0
3357,1,2014,2018,10,121,14.0
3358,1,1973,2017,9,132,14.0
3359,1,2006,2018,8,124,14.0
3360,0,2011,2018,3,60,14.0
3361,1,1980,2019,12,120,10.0
3362,1,2003,2018,3,157,14.0
3363,1,2018,2019,5,124,14.0
3365,1,2017,2018,4,110,17.0
3366,1,2016,2016,12,90,18.0
3367,1,1995,2019,11,97,17.0
3369,1,2015,2019,3,108,14.0
3371,1,2015,2017,9,95,17.0
3372,1,2019,2019,7,90,18.0
3373,1,2019,2019,10,102,10.0
3375,1,2003,2020,1,111,17.0
3376,1,2004,2020,1,137,17.0
3377,1,2016,2017,2,100,18.0
3378,1,2015,2019,5,53,14.0
3379,0,2014,2019,6,60,18.0
3380,1,2019,2019,9,100,14.0
3381,1,2016,2017,2,87,18.0
3382,1,2011,2020,8,106,17.0
3383,1,2014,2018,12,112,17.0
3384,1,2014,2017,4,107,14.0
3385,1,2019,2020,11,87,14.0
3386,0,2020,2020,1,60,18.0
3387,1,1988,2020,4,86,13.0
3388,0,2019,2019,5,60,18.0
3389,0,2017,2020,7,60,18.0
3390,1,2010,2021,1,100,13.0
3391,1,2017,2020,8,80,17.0
3392,1,2012,2020,3,97,17.0
3393,1,2016,2018,3,103,18.0
3394,1,2014,2019,3,109,17.0
3395,0,2020,2020,4,240,18.0
3397,1,2018,2019,9,182,18.0
3398,1,2018,2018,7,88,14.0
3399,1,2005,2019,11,98,13.0
3400,0,2012,2017,7,60,14.0
3401,0,2017,2020,7,180,18.0
3402,1,2017,2017,10,110,18.0
3403,0,2018,2018,10,60,10.0
3404,1,1996,2020,1,114,13.0
3405,1,2017,2018,10,87,17.0
3406,0,2020,2020,12,60,18.0
3408,1,2015,2017,11,132,10.0
3409,1,2009,2018,10,101,14.0
3410,1,2008,2018,10,145,10.0
3411,1,2017,2017,5,93,18.0
3412,0,2018,2018,6,60,18.0
3413,1,1997,2020,1,116,17.0
3414,1,2020,2020,9,85,0.0
3415,0,2016,2019,5,60,14.0
3416,0,2020,2020,7,60,18.0
3417,1,2017,2018,12,84,14.0
3418,0,2017,2019,10,60,14.0
3419,1,2013,2017,8,92,14.0
3420,1,2019,2019,11,98,10.0
3421,0,2019,2019,8,120,18.0
3422,0,2015,2019,12,120,18.0
3423,1,2019,2019,5,88,10.0
3424,1,2015,2020,11,99,17.0
3425,1,1945,2017,3,63,14.0
3426,1,2009,2019,10,121,13.0
3427,0,2005,2019,4,60,18.0
3428,0,2012,2019,4,60,18.0
3429,1,2015,2017,3,104,14.0
3430,1,2016,2017,3,104,14.0
3431,1,2018,2018,4,105,18.0
3432,1,2006,2019,5,135,14.0
3433,1,2016,2017,3,56,0.0
3434,1,2019,2020,4,107,14.0
3435,1,2018,2019,1,95,14.0
3436,0,2014,2018,2,60,10.0
3437,1,2012,2019,4,96,13.0
3440,0,2003,2018,11,420,14.0
3441,0,2020,2021,1,60,0.0
3442,1,1972,2019,12,115,14.0
3443,1,2014,2017,1,117,18.0
3452,1,2015,2018,11,81,17.0
3453,1,2020,2020,6,126,18.0
3455,1,2004,2019,5,124,18.0
3457,1,2019,2019,6,114,14.0
3458,1,2017,2019,1,93,17.0
3459,1,2003,2019,5,136,14.0
3460,1,1998,2020,4,185,14.0
3461,1,2017,2019,12,126,18.0
3464,1,2004,2020,4,99,17.0
3466,1,2010,2012,12,26,10.0
3467,1,2016,2016,3,23,10.0
3468,1,2017,2017,10,107,10.0
3469,1,2018,2018,10,106,14.0
3470,1,2017,2018,8,133,14.0
3471,1,2009,2018,10,147,14.0
3472,0,2013,2021,1,60,18.0
